[ 2012-05-16T15:37:16+08:00 ] /myfcms/admin/index.php?m=Collect&a=main | INFO: Tag[ app_begin ] --START--
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | SQL: SELECT * FROM `myf_archives` WHERE ( `id` = '79' ) LIMIT 1   [ RunTime:0.003435s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008757s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | SQL: SELECT `id`,`topid`,`sortrank`,`typename`,`typedir`,`arcnamerule`,`listnamerule`,`classname`,`methodname`,`keywords`,`seotitle`,`description`,`typepro` FROM `myf_arctype` ORDER BY sortrank asc  [ RunTime:0.002856s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Tag[ view_template ] --START--
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Run LocationTemplate Behavior [ RunTime:0.005074s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Tag[ view_template ] --END-- [ RunTime:0.005325s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Tag[ view_parse ] --START--
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Run ParseTemplate Behavior [ RunTime:0.071621s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.071914s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Tag[ view_filter ] --START--
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Run ContentReplace Behavior [ RunTime:0.001515s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Run TokenBuild Behavior [ RunTime:0.001745s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000855s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Run ShowRuntime Behavior [ RunTime:0.001627s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006591s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\admin\Lib\Action\ArchivesAction.class.php:344) View.class.php 第 120 行.
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\admin\Lib\Action\ArchivesAction.class.php:344) View.class.php 第 121 行.
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\admin\Lib\Action\ArchivesAction.class.php:344) View.class.php 第 122 行.
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Tag[ view_end ] --START--
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001637s ]
[ 2012-05-16T16:08:01+08:00 ] /myfcms/admin/index.php?m=Archives&a=update&id=79 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001880s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ app_begin ] --START--
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004573s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004935s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | NOTIC: [8] Undefined index:  p ArchivesAction.class.php 第 13 行.
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | NOTIC: [8] Undefined index:  keyword ArchivesAction.class.php 第 19 行.
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | NOTIC: [8] Undefined index:  typeid ArchivesAction.class.php 第 24 行.
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.009915s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT COUNT(*) AS tp_count FROM `myf_archives` WHERE 1=1 LIMIT 1   [ RunTime:0.002493s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.011193s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT `id`,`typeid`,`typename`,`flag`,`click`,`title`,`color`,`writer`,`source`,`litpic`,`keywords`,`description`,`sendtime`,`goodpost`,`badpost`,`adminid`,`adminname` FROM `myf_archives` WHERE 1=1 ORDER BY id desc LIMIT 0,20   [ RunTime:0.003213s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008724s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.002707s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.009129s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.004041s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008841s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.004486s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008884s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.004063s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.009681s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.003809s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008874s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.002629s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008355s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.002889s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008581s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.002782s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008649s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.002656s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008380s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.002824s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008291s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='4' LIMIT 1   [ RunTime:0.003951s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.015947s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.001177s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.009613s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.002695s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.009094s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.003366s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.010886s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.001009s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008872s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='3' LIMIT 1   [ RunTime:0.002653s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008490s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='3' LIMIT 1   [ RunTime:0.002848s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008561s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='4' LIMIT 1   [ RunTime:0.002964s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_sys` [ RunTime:0.008209s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_sys` WHERE id<3  [ RunTime:0.004955s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.009086s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT `id`,`topid`,`sortrank`,`typename`,`typedir`,`arcnamerule`,`listnamerule`,`classname`,`methodname`,`keywords`,`seotitle`,`description`,`typepro` FROM `myf_arctype` ORDER BY sortrank asc  [ RunTime:0.002560s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ view_template ] --START--
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Run LocationTemplate Behavior [ RunTime:0.006434s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ view_template ] --END-- [ RunTime:0.006715s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ view_parse ] --START--
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Run ParseTemplate Behavior [ RunTime:0.070079s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ view_parse ] --END-- [ RunTime:0.070365s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ view_filter ] --START--
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Run ContentReplace Behavior [ RunTime:0.004225s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Run TokenBuild Behavior [ RunTime:0.004946s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003857s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Run ShowRuntime Behavior [ RunTime:0.004014s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ view_filter ] --END-- [ RunTime:0.017700s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\admin\Lib\Action\ArchivesAction.class.php:344) View.class.php 第 120 行.
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\admin\Lib\Action\ArchivesAction.class.php:344) View.class.php 第 121 行.
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\admin\Lib\Action\ArchivesAction.class.php:344) View.class.php 第 122 行.
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ view_end ] --START--
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Run ShowPageTrace Behavior [ RunTime:0.007978s ]
[ 2012-05-16T16:11:26+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ view_end ] --END-- [ RunTime:0.008244s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Tag[ app_begin ] --START--
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004465s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004826s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.009743s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | SQL: DELETE FROM `myf_archives` WHERE ( `id` IN ('88','87','86','85','84','83','82','81','80','79') ) [ RunTime:0.004950s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Tag[ view_template ] --START--
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Run LocationTemplate Behavior [ RunTime:0.005910s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Tag[ view_template ] --END-- [ RunTime:0.006164s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Tag[ view_parse ] --START--
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Run ParseTemplate Behavior [ RunTime:0.047097s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Tag[ view_parse ] --END-- [ RunTime:0.047386s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Tag[ view_filter ] --START--
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Run ContentReplace Behavior [ RunTime:0.003702s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Run TokenBuild Behavior [ RunTime:0.004129s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Run WriteHtmlCache Behavior [ RunTime:0.006849s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Run ShowRuntime Behavior [ RunTime:0.003897s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Tag[ view_filter ] --END-- [ RunTime:0.019343s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\admin\Lib\Action\ArchivesAction.class.php:344) View.class.php 第 120 行.
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\admin\Lib\Action\ArchivesAction.class.php:344) View.class.php 第 121 行.
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\admin\Lib\Action\ArchivesAction.class.php:344) View.class.php 第 122 行.
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Tag[ view_end ] --START--
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Run ShowPageTrace Behavior [ RunTime:0.003988s ]
[ 2012-05-16T16:11:39+08:00 ] /myfcms/admin/index.php?m=Archives&a=delete | INFO: Tag[ view_end ] --END-- [ RunTime:0.004216s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ app_begin ] --START--
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003571s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003931s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | NOTIC: [8] Undefined index:  p ArchivesAction.class.php 第 13 行.
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | NOTIC: [8] Undefined index:  keyword ArchivesAction.class.php 第 19 行.
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | NOTIC: [8] Undefined index:  typeid ArchivesAction.class.php 第 24 行.
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.009375s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT COUNT(*) AS tp_count FROM `myf_archives` WHERE 1=1 LIMIT 1   [ RunTime:0.003105s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.009371s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT `id`,`typeid`,`typename`,`flag`,`click`,`title`,`color`,`writer`,`source`,`litpic`,`keywords`,`description`,`sendtime`,`goodpost`,`badpost`,`adminid`,`adminname` FROM `myf_archives` WHERE 1=1 ORDER BY id desc LIMIT 0,20   [ RunTime:0.003670s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008648s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='4' LIMIT 1   [ RunTime:0.004679s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.009291s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.002883s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008391s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.002730s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.017024s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.001300s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.009097s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='6' LIMIT 1   [ RunTime:0.002980s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.012519s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='3' LIMIT 1   [ RunTime:0.002158s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008438s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='3' LIMIT 1   [ RunTime:0.002798s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008708s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='4' LIMIT 1   [ RunTime:0.003662s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_sys` [ RunTime:0.007898s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT * FROM `myf_sys` WHERE id<3  [ RunTime:0.003283s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.008541s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | SQL: SELECT `id`,`topid`,`sortrank`,`typename`,`typedir`,`arcnamerule`,`listnamerule`,`classname`,`methodname`,`keywords`,`seotitle`,`description`,`typepro` FROM `myf_arctype` ORDER BY sortrank asc  [ RunTime:0.002700s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ view_template ] --START--
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Run LocationTemplate Behavior [ RunTime:0.003871s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ view_template ] --END-- [ RunTime:0.004137s ]
[ 2012-05-16T16:11:40+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Tag[ view_parse ] --START--
[ 2012-05-16T16:11:41+08:00 ] /myfcms/admin/index.php?m=Archives&a=main | INFO: Run ParseTemplate Behavior [ RunTime:0.061069s ]
